Year;MonthOfYear;DayOfMonth;HourOfDay(UTC);DayOfYear;DayOfCentury;AirPressure(hPa);AirTemperature(C);AirTemperatureHygroClip(C);RelativeHumidity_wrtWater(%);RelativeHumidity(%);WindSpeed(m/s);WindDirection(d);ShortwaveRadiationDown(W/m2);ShortwaveRadiationDown_Cor(W/m2);ShortwaveRadiationUp(W/m2);ShortwaveRadiationUp_Cor(W/m2);Albedo_theta<70d;LongwaveRadiationDown(W/m2);LongwaveRadiationUp(W/m2);CloudCover;SurfaceTemperature(C);HeightSensorBoom(m);HeightStakes(m);DepthPressureTransducer(m);DepthPressureTransducer_Cor(m);IceTemperature1(C);IceTemperature2(C);IceTemperature3(C);IceTemperature4(C);IceTemperature5(C);IceTemperature6(C);IceTemperature7(C);IceTemperature8(C);TiltToEast(d);TiltToNorth(d);TimeGPS(hhmmssUTC);LatitudeGPS((dd)mm.mmmmm);LongitudeGPS((dd)mm.mmmmm);ElevationGPS(m);HorDilOfPrecGPS;LoggerTemperature(C);FanCurrent(mA);BatteryVoltage(V)
2020;9;17;7;-999;-999;859;-8.37;30.88;95;95;1.64;158.5;-.3;-999;-.1;-999;-999;-.4;-1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;17;8;-999;-999;860;-7.93;31.41;94.6;94.6;1.48;164.1;4.7;-999;4.4;-999;-999;-.6;-.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;17;9;-999;-999;861;-8.7;30.74;93.3;93.3;1.68;163.6;32;-999;29;-999;-999;-1.7;-5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;17;10;-999;-999;861;-11.12;28.46;90.8;90.8;1.65;156.3;106.7;-999;99.9;-999;-999;-3.7;-11.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;17;11;-999;-999;862;-11.21;28.76;87.9;87.9;2.53;162.6;201.8;-999;175.5;-999;-999;-9.5;-11.9;-999;-999;2.411;1.081;-9999;-999;-32.62;-32.04;-32.26;-32.99;-33.77;-34.31;-34.75;-35.21;-2.81;2.8;-999;-999;-999;1270;.8;-999;144;13.87
2020;9;17;12;-999;-999;862;-10.42;29.57;84.8;84.8;2.79;167.7;273.9;-999;243.7;-999;-999;-33.7;-16;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;17;13;-999;-999;862;-10.21;29.86;85.7;85.7;3.17;155.4;351.5;-999;318.2;-999;-999;-57.4;-13;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;17;14;-999;-999;862;-6.96;33.07;88.9;88.9;3.09;154.5;324.1;-999;280.2;-999;-999;-30.6;-10;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;17;15;-999;-999;862;-5.95;34.12;91.5;91.5;3.28;177.2;246.5;-999;211.1;-999;-999;-24.4;-9.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;17;16;-999;-999;862;-5.81;34.25;92.1;92.1;4.53;210;284.5;-999;246;-999;-999;-14.4;-5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;17;17;-999;-999;862;-6.54;33.59;87.7;87.7;3.49;181.3;235.9;-999;224.1;-999;-999;-46;-12.7;-999;-999;2.39;1.073;-9999;-999;-32.5;-31.92;-32.14;-32.87;-33.64;-34.17;-34.65;-35.08;-2.77;2.75;-999;-999;-999;1261;1.2;-999;155;14.66
2020;9;17;18;-999;-999;861;-8.3;32.02;87.8;87.8;1.66;146.6;202.3;-999;189.6;-999;-999;-75.2;-27.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;17;19;-999;-999;861;-10.3;29.6;85;85;2.88;138;166.7;-999;131.6;-999;-999;-73.8;-22.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;17;20;-999;-999;860;-10.5;29.11;80.1;80.1;4.8;111.4;84.8;-999;61.6;-999;-999;-67.5;-14.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;17;21;-999;-999;859;-10.45;28.8;77.9;77.9;8.39;119.8;12.2;-999;9.2;-999;-999;-63.6;-6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;17;22;-999;-999;858;-10.11;29.11;79.1;79.1;9.45;128.1;-1.3;-999;.7;-999;-999;-63.5;-3.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;17;23;-999;-999;856;-10.25;29.02;78.5;78.5;9.88;134.8;-1.4;-999;.6;-999;-999;-64.2;-4;-999;-999;2.414;1.108;-9999;-999;-32.64;-32.15;-32.33;-33.04;-33.82;-34.35;-34.8;-35.24;-2.82;2.78;-999;-999;-999;1267;.7;-999;147;13.56
2020;9;18;0;-999;-999;855;-10.13;29.11;77.5;77.5;9.74;136;-1.2;-999;.7;-999;-999;-63.9;-4.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;1;-999;-999;854;-10.24;29.05;77.8;77.8;10.35;138.5;-1.3;-999;.5;-999;-999;-67.6;-5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;2;-999;-999;852;-10.96;28.31;80.3;80.3;11.15;144.4;-1.1;-999;.6;-999;-999;-67.2;-4.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;3;-999;-999;851;-10.74;28.5;81;81;10.55;148.1;-1.3;-999;.6;-999;-999;-67.5;-4.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;4;-999;-999;849;-10.99;28.29;77.7;77.7;9.7;149.3;-1.2;-999;.8;-999;-999;-63.5;-5.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;5;-999;-999;848;-10.32;28.84;78.1;78.1;10.05;141.9;-.8;-999;.6;-999;-999;-51;-4.5;-999;-999;2.406;1.112;-9999;-999;-32.69;-32.15;-32.37;-33.03;-33.79;-34.35;-34.8;-35.26;-2.88;2.9;-999;-999;-999;1262;.8;-999;136;12.82
2020;9;18;6;-999;-999;846;-8.27;30.91;79.5;79.5;10.19;148;-.3;-999;.6;-999;-999;-31.6;-4.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;7;-999;-999;845;-6.57;32.64;83.1;83.1;9.05;149.3;-.3;-999;.4;-999;-999;-19.6;-3.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;8;-999;-999;844;-4.96;34.26;87.5;87.5;8.47;158.7;2.2;-999;2.1;-999;-999;-13.6;-3.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;9;-999;-999;844;-3.91;35.38;91;91;7.73;178;28.7;-999;23.4;-999;-999;-11.3;-3.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;10;-999;-999;844;-3.29;36.14;94.6;94.6;7.36;200.2;89.1;-999;72.2;-999;-999;-10.6;-3.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;11;-999;-999;845;-2.71;36.82;93.8;93.8;9.21;202.2;188.5;-999;151.4;-999;-999;-11.4;-4.5;-999;-999;0;1.097;-9999;-999;-32.53;-31.99;-32.17;-32.85;-33.62;-34.15;-34.62;-35.05;-2.7;2.64;-999;-999;-999;1266;.8;-999;134;13.21
2020;9;18;12;-999;-999;846;-2.54;36.93;93.3;93.3;10.35;208.5;207.7;-999;168.7;-999;-999;-11.7;-4.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;13;-999;-999;847;-2.56;37.06;91.9;91.9;9.6;206.1;266.8;-999;218.7;-999;-999;-11.3;-5.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;14;-999;-999;848;-3;36.68;92.4;92.4;9.15;203;259.3;-999;207.4;-999;-999;-22.4;-5.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;15;-999;-999;848;-3.12;36.61;89.4;89.4;7.86;200.8;258.6;-999;208.7;-999;-999;-21.7;-6.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;16;-999;-999;849;-3.25;36.56;87.7;87.7;6.68;209.4;261.9;-999;211.8;-999;-999;-32.3;-8.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;17;-999;-999;849;-3.56;36.25;91;91;6.28;208.1;243.4;-999;194.8;-999;-999;-37.7;-8.4;-999;-999;2.424;1.089;-9999;-999;-32.55;-31.99;-32.17;-32.85;-33.6;-34.15;-34.62;-35.08;-2.72;2.76;-999;-999;-999;1269;1;-999;145;14.45
2020;9;18;18;-999;-999;849;-4.06;35.82;91.7;91.7;5.07;225.6;208.5;-999;165.2;-999;-999;-54.6;-9.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;19;-999;-999;849;-5.52;34.33;94.6;94.6;2.57;212;132.6;-999;102.6;-999;-999;-39.7;-10.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;20;-999;-999;850;-4.78;34.67;96.6;96.6;1.55;182.9;26.8;-999;21.8;-999;-999;-5.2;-1.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;21;-999;-999;850;-4.71;34.64;97.1;97.1;1.99;187.7;2.8;-999;2.3;-999;-999;-2.4;-.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;22;-999;-999;850;-4.8;34.52;97.2;97.2;2.25;240.5;-.2;-999;.3;-999;-999;-2.9;.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;18;23;-999;-999;851;-4.89;34.42;98;98;3.21;265.1;-.2;-999;.1;-999;-999;-3.1;-.1;-999;-999;2.385;1.095;-9999;-999;-32.61;-32.08;-32.25;-32.89;-33.64;-34.2;-34.67;-35.1;-2.77;2.8;-999;-999;-999;1266;1;-999;134;13.51
2020;9;19;0;-999;-999;852;-5.53;33.82;97.4;97.4;3.1;290.7;-.4;-999;-.2;-999;-999;-5.3;-.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;1;-999;-999;852;-6.66;32.73;96.2;96.2;2.58;278.7;-.3;-999;.3;-999;-999;-4.5;.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;2;-999;-999;853;-6.24;33.03;97.3;97.3;2.86;252.6;.1;-999;-.2;-999;-999;-1.4;.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;3;-999;-999;853;-6.46;32.88;96.8;96.8;3.18;231.9;-.3;-999;.1;-999;-999;-2.2;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;4;-999;-999;854;-6.52;32.82;96.3;96.3;3.34;212.7;-.2;-999;.3;-999;-999;-1;.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;5;-999;-999;854;-6.05;33.27;97.2;97.2;5.73;221.5;-.2;-999;0;-999;-999;-.6;0;-999;-999;2.393;1.091;-9999;-999;-32.61;-32.12;-32.29;-32.93;-33.68;-34.22;-34.69;-35.15;-2.77;2.78;-999;-999;-999;1265;.7;-999;134;12.8
2020;9;19;6;-999;-999;855;-6.42;32.93;96.3;96.3;6.33;217.9;-.3;-999;.3;-999;-999;-1.8;-.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;7;-999;-999;855;-6.22;33.07;96.5;96.5;6.29;212.5;-.3;-999;.3;-999;-999;-1.3;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;8;-999;-999;856;-6.01;33.32;96.5;96.5;4.84;218.7;1.8;-999;1.9;-999;-999;-.9;-.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;9;-999;-999;856;-6.02;33.35;96.2;96.2;4.24;252;23.2;-999;20.8;-999;-999;-.6;-.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;10;-999;-999;857;-6.67;32.74;94.9;94.9;4.41;289.2;83.6;-999;74.8;-999;-999;-1.5;-.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;11;-999;-999;858;-7.35;32.17;92.6;92.6;2.45;311.4;149;-999;132.7;-999;-999;-5.7;-2.5;-999;-999;2.417;1.076;-9999;-999;-32.61;-32.14;-32.29;-32.93;-33.68;-34.22;-34.66;-35.15;-2.77;2.8;-999;-999;-999;1267;.8;-999;128;13
2020;9;19;12;-999;-999;858;-7.3;32.26;91.1;91.1;2.98;300.6;201.5;-999;180;-999;-999;-11.5;-3.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;13;-999;-999;859;-7.56;32.11;90.2;90.2;2.71;293.9;261.1;-999;247.4;-999;-999;-27.9;-6.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;14;-999;-999;859;-7.53;32.57;90.5;90.5;1.77;259.9;320.1;-999;319.8;-999;-999;-46.4;-10.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;15;-999;-999;860;-7.73;32.35;89.5;89.5;2.12;244.3;280;-999;267.6;-999;-999;-33;-9.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;16;-999;-999;860;-7.47;32.7;88.6;88.6;2.48;214.6;269;-999;243.3;-999;-999;-23;-8.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;17;-999;-999;860;-7.41;32.53;90.5;90.5;3.71;239.5;233.4;-999;218;-999;-999;-24.9;-6.5;-999;-999;2.402;1.045;-9999;-999;-32.57;-32.12;-32.26;-32.89;-33.64;-34.17;-34.62;-35.08;-2.78;2.8;-999;-999;-999;1267;1;-999;146;14.47
2020;9;19;18;-999;-999;860;-7.96;31.65;94.2;94.2;3.13;231.4;131.4;-999;125;-999;-999;-26.2;-5.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;19;-999;-999;860;-8.85;30.78;94;94;2.82;196.1;85.4;-999;81.6;-999;-999;-34.9;-8.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;20;-999;-999;860;-11.67;28.05;91.4;91.4;2.58;159.8;35.7;-999;32.7;-999;-999;-36.6;-8.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;21;-999;-999;860;-14.61;24.82;88.3;88.3;3.2;161.6;2.4;-999;3.3;-999;-999;-29.4;-6.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;22;-999;-999;860;-16.5;23.1;86.1;86.1;3.74;163.6;-1.3;-999;.2;-999;-999;-33.7;-7.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;19;23;-999;-999;860;-14.83;24.28;88.1;88.1;3.69;161.1;-.7;-999;.5;-999;-999;-16.4;-4.2;-999;-999;2.439;1.062;-9999;-999;-32.81;-32.4;-32.54;-33.14;-33.87;-34.41;-34.86;-35.33;-2.91;2.83;-999;-999;-999;1266;1;-999;134;13.52
2020;9;20;0;-999;-999;860;-13.6;25.6;89.3;89.3;3.13;162.5;-.7;-999;.5;-999;-999;-10.5;-3.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;1;-999;-999;859;-11.88;27.12;91.4;91.4;2.46;164;-.6;-999;.7;-999;-999;-6.3;-2.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;2;-999;-999;859;-12.9;26.42;90;90;2.64;156.9;-1.2;-999;.2;-999;-999;-6.3;-2.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;3;-999;-999;859;-13.93;25.4;88.9;88.9;2.83;153.2;-1.2;-999;.2;-999;-999;-5.5;-1.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;4;-999;-999;858;-14.88;24.41;88.1;88.1;2.83;168.5;-1.8;-999;.1;-999;-999;-5;-1.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;5;-999;-999;858;-13.25;25.65;90;90;2.17;158.6;.2;-999;.7;-999;-999;-.8;.1;-999;-999;2.425;1.058;-9999;-999;-32.77;-32.38;-32.49;-33.11;-33.83;-34.36;-34.84;-35.28;-2.84;2.81;-999;-999;-999;1262;.7;-999;128;12.8
2020;9;20;6;-999;-999;858;-10.66;28.45;92.5;92.5;1.48;150.3;.1;-999;.6;-999;-999;-.4;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;7;-999;-999;858;-9.75;29.47;93.2;93.2;1.55;162.6;-.7;-999;.2;-999;-999;-.9;-.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;8;-999;-999;858;-10.4;28.94;92.4;92.4;1.41;145.2;1.3;-999;1.8;-999;-999;-.3;-.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;9;-999;-999;858;-12.54;26.98;89.9;89.9;1.54;169.2;21.4;-999;21;-999;-999;-.2;-.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;10;-999;-999;858;-13.99;25.7;88.2;88.2;1.97;164.1;66.4;-999;68.1;-999;-999;-.2;-1.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;11;-999;-999;858;-12.53;26.83;89.8;89.8;1.83;167;111.1;-999;106.6;-999;-999;.3;-.3;-999;-999;2.416;1.055;-9999;-999;-32.73;-32.32;-32.46;-33.05;-33.78;-34.32;-34.77;-35.23;-2.81;2.84;-999;-999;-999;1267;.8;-999;128;12.98
2020;9;20;12;-999;-999;858;-10.57;29.12;90.9;90.9;1.77;156.8;148.7;-999;148.8;-999;-999;.2;-4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;13;-999;-999;858;-9.49;30.45;90.7;90.7;1.63;198.1;188.1;-999;205.2;-999;-999;-.4;-9.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;14;-999;-999;858;-8.51;31.39;91.1;91.1;2.25;247.5;227;-999;241.3;-999;-999;-.2;-7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;15;-999;-999;858;-8.25;31.62;90.8;90.8;3.8;256.4;232.4;-999;231.6;-999;-999;-.4;-5.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;16;-999;-999;858;-8.28;31.6;90.4;90.4;3.84;256.1;221.7;-999;218.2;-999;-999;-1;-4.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;17;-999;-999;858;-8.62;31.24;89.9;89.9;4.12;237;197.4;-999;191.7;-999;-999;-1.4;-4.5;-999;-999;2.424;1.035;-9999;-999;-32.63;-32.2;-32.34;-32.93;-33.66;-34.19;-34.66;-35.12;-2.77;2.82;-999;-999;-999;1266;1.3;-999;144;14.41
2020;9;20;18;-999;-999;858;-9.87;29.97;90.3;90.3;4.11;228.3;115.6;-999;120.4;-999;-999;-2.4;-7.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;19;-999;-999;859;-10.27;29.4;90.2;90.2;3.77;218.2;113.7;-999;112.3;-999;-999;-2.3;-6.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;20;-999;-999;859;-11.72;28.08;90;90;3.7;210.2;54.4;-999;51.6;-999;-999;-2.8;-8.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;21;-999;-999;859;-12.06;27.07;92.3;92.3;3.53;212.8;2.1;-999;3.2;-999;-999;-2.2;-5.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;22;-999;-999;859;-11.81;27.49;91.9;91.9;3.21;214;-1.8;-999;.1;-999;-999;-2.6;-9.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;20;23;-999;-999;859;-13.92;25.55;90.3;90.3;1.89;175.4;-1.6;-999;-.2;-999;-999;-1.7;-8.4;-999;-999;2.465;1.048;-9999;-999;-32.82;-32.41;-32.55;-33.1;-33.81;-34.35;-34.82;-35.28;-2.87;2.86;-999;-999;-999;1262;1;-999;136;13.63
2020;9;21;0;-999;-999;859;-11.91;27.13;91.4;91.4;2.62;188;-.6;-999;.6;-999;-999;-.6;-1.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;21;1;-999;-999;859;-13.2;26.22;89.5;89.5;3.03;184.4;-1.4;-999;-.2;-999;-999;-1.2;-2.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;21;2;-999;-999;859;-17.99;21.84;84.1;84.1;3.11;153.7;-1.4;-999;-.6;-999;-999;-1;-1.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;21;3;-999;-999;859;-14.24;24.68;89.1;89.1;3.46;147.8;.2;-999;.8;-999;-999;-.3;-.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;21;4;-999;-999;859;-13.18;26.01;89.6;89.6;3.34;155.8;-.3;-999;.3;-999;-999;-.3;-.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
